WELL,DEPT,SSTVD,Z,NEU,GGKP
38,3397.284,2125.60712369815,-2125.60712369815,0.2054,2.34
38,3397.4364,2125.69522993498,-2125.69522993498,0.2123,2.35
38,3397.5888,2125.78334304433,-2125.78334304433,0.2092,2.35
38,3397.7412,2125.87150896046,-2125.87150896046,0.2035,2.34
38,3397.8936,2125.95967487659,-2125.95967487659,0.2042,2.33
38,3398.046,2126.04784079272,-2126.04784079272,0.1978,2.32
38,3398.1984,2126.13600670886,-2126.13600670886,0.2138,2.32
38,3398.3508,2126.22417262499,-2126.22417262499,0.2095,2.34
38,3398.5032,2126.31233854112,-2126.31233854112,0.202,2.34
38,3398.6556,2126.40050445725,-2126.40050445725,0.1958,2.35
38,3398.808,2126.48867037339,-2126.48867037339,0.1888,2.37
38,3398.9604,2126.57683628952,-2126.57683628952,0.1774,2.37
38,3399.1128,2126.66500220565,-2126.66500220565,0.1985,2.35
38,3399.2652,2126.75316812178,-2126.75316812178,0.2096,2.35
38,3399.4176,2126.84133403792,-2126.84133403792,0.1955,2.36
38,3399.57,2126.92949995405,-2126.92949995405,0.1868,2.38
38,3399.7224,2127.01766587018,-2127.01766587018,0.1825,2.4
38,3399.8748,2127.10583178631,-2127.10583178631,0.194,2.39
38,3400.0272,2127.19399770245,-2127.19399770245,0.194,2.38
38,3400.1796,2127.28216361858,-2127.28216361858,0.1948,2.38
38,3400.332,2127.37032953471,-2127.37032953471,0.1971,2.37
38,3400.4844,2127.45849545084,-2127.45849545084,0.2083,2.35
38,3400.6368,2127.54666598582,-2127.54666598582,0.1997,2.35
38,3400.7892,2127.63489155547,-2127.63489155547,0.1913,2.36
38,3400.9416,2127.72311712513,-2127.72311712513,0.2129,2.38
38,3401.094,2127.81134269479,-2127.81134269479,0.217,2.39
38,3401.2464,2127.89956826444,-2127.89956826444,0.2306,2.36
38,3401.3988,2127.9877938341,-2127.9877938341,0.2192,2.33
38,3401.5512,2128.07601940375,-2128.07601940375,0.1838,2.36
38,3401.7036,2128.16424497341,-2128.16424497341,0.1875,2.38
38,3401.856,2128.25247054307,-2128.25247054307,0.2006,2.38
38,3402.0084,2128.34069611272,-2128.34069611272,0.2023,2.36
38,3402.1608,2128.42892168238,-2128.42892168238,0.2316,2.36
38,3402.3132,2128.51714725203,-2128.51714725203,0.2193,2.38
38,3402.4656,2128.60537282169,-2128.60537282169,0.2021,2.41
38,3402.618,2128.69359839135,-2128.69359839135,0.2003,2.42
38,3402.7704,2128.781823961,-2128.781823961,0.2137,2.39
38,3402.9228,2128.87004953066,-2128.87004953066,0.2057,2.36
38,3403.0752,2128.95827510031,-2128.95827510031,0.2133,2.33
38,3403.2276,2129.04650066997,-2129.04650066997,0.2194,2.32
38,3403.38,2129.13472623963,-2129.13472623963,0.214,2.32
38,3403.5324,2129.22295180928,-2129.22295180928,0.1972,2.32
38,3403.6848,2129.31117974605,-2129.31117974605,0.1909,2.32
38,3403.8372,2129.39946494343,-2129.39946494343,0.2267,2.32
38,3403.9896,2129.48775014081,-2129.48775014081,0.2219,2.32
38,3404.142,2129.57603533819,-2129.57603533819,0.1968,2.31
38,3404.2944,2129.66432053557,-2129.66432053557,0.2209,2.29
38,3404.4468,2129.75260573296,-2129.75260573296,0.2226,2.31
38,3404.5992,2129.84089093034,-2129.84089093034,0.206,2.32
38,3404.7516,2129.92917612772,-2129.92917612772,0.2027,2.34
38,3404.904,2130.0174613251,-2130.0174613251,0.2255,2.35
38,3405.0564,2130.10574652248,-2130.10574652248,0.2419,2.38
38,3405.2088,2130.19403171986,-2130.19403171986,0.2377,2.45
38,3405.3612,2130.28231691725,-2130.28231691725,0.2081,2.52
38,3405.5136,2130.37060211463,-2130.37060211463,0.2083,2.57
38,3405.666,2130.45888731201,-2130.45888731201,0.2106,2.6
38,3405.8184,2130.54717250939,-2130.54717250939,0.2046,2.58
38,3405.9708,2130.63545770677,-2130.63545770677,0.1995,2.55
38,3406.1232,2130.72374290415,-2130.72374290415,0.1888,2.52
38,3406.2756,2130.81202810154,-2130.81202810154,0.1759,2.49
38,3406.428,2130.90031329892,-2130.90031329892,0.1863,2.47
38,3406.5804,2130.9885984963,-2130.9885984963,0.2121,2.48
38,3406.7328,2131.07688381101,-2131.07688381101,0.2061,2.49
38,3406.8852,2131.1652286103,-2131.1652286103,0.1937,2.48
38,3407.0376,2131.25357340959,-2131.25357340959,0.1865,2.47
38,3407.19,2131.34191820888,-2131.34191820888,0.1935,2.46
38,3407.3424,2131.43026300817,-2131.43026300817,0.2104,2.45
38,3407.4948,2131.51860780746,-2131.51860780746,0.2148,2.46
38,3407.6472,2131.60695260675,-2131.60695260675,0.2122,2.48
38,3407.7996,2131.69529740605,-2131.69529740605,0.231,2.48
38,3407.952,2131.78364220534,-2131.78364220534,0.2454,2.47
38,3408.1044,2131.87198700463,-2131.87198700463,0.2361,2.48
38,3408.2568,2131.96033180392,-2131.96033180392,0.2183,2.5
38,3408.4092,2132.04867660321,-2132.04867660321,0.2147,2.53
38,3408.5616,2132.1370214025,-2132.1370214025,0.2146,2.55
38,3408.714,2132.22536620179,-2132.22536620179,0.2173,2.57
38,3408.8664,2132.31371100109,-2132.31371100109,0.2765,2.61
38,3409.0188,2132.40205580038,-2132.40205580038,0.2985,2.59
38,3409.1712,2132.49040059967,-2132.49040059967,0.2603,2.56
38,3409.3236,2132.57874539896,-2132.57874539896,0.2399,2.53
38,3409.476,2132.66709019825,-2132.66709019825,0.227,2.5
38,3409.6284,2132.75543499754,-2132.75543499754,0.2063,2.51
38,3409.7808,2132.84377979683,-2132.84377979683,0.2085,2.53
38,3409.9332,2132.93218204169,-2132.93218204169,0.204,2.51
38,3410.0856,2133.02058641706,-2133.02058641706,0.1737,2.46
38,3410.238,2133.10899079243,-2133.10899079243,0.1732,2.45
38,3410.3904,2133.1973951678,-2133.1973951678,0.2026,2.5
38,3410.5428,2133.28579954317,-2133.28579954317,0.237,2.55
38,3410.6952,2133.37420391853,-2133.37420391853,0.2652,2.54
38,3410.8476,2133.4626082939,-2133.4626082939,0.2874,2.53
38,3411.0,2133.55101266927,-2133.55101266927,0.254,2.54
38,3411.1524,2133.63941704464,-2133.63941704464,0.232,2.58
38,3411.3048,2133.72782142001,-2133.72782142001,0.2449,2.65
38,3411.4572,2133.81622579537,-2133.81622579537,0.2154,2.66
38,3411.6096,2133.90463017074,-2133.90463017074,0.2194,2.6
38,3411.762,2133.99303454611,-2133.99303454611,0.2351,2.6
38,3411.9144,2134.08143892148,-2134.08143892148,0.238,2.62
38,3412.0668,2134.16984329685,-2134.16984329685,0.2266,2.61
38,3412.2192,2134.25824767222,-2134.25824767222,0.2104,2.59
39,3034.284,2120.64029508429,-2120.64029508429,0.1794,2.5
39,3034.4364,2120.74009470859,-2120.74009470859,0.2076,2.47
39,3034.5888,2120.8398943329,-2120.8398943329,0.2139,2.43
39,3034.7412,2120.9396939572,-2120.9396939572,0.2042,2.44
39,3034.8936,2121.03949358151,-2121.03949358151,0.2283,2.39
39,3035.046,2121.13929320581,-2121.13929320581,0.2194,2.42
39,3035.1984,2121.23909283012,-2121.23909283012,0.1984,2.44
39,3035.3508,2121.33889245442,-2121.33889245442,0.222,2.46
39,3035.5032,2121.43869207872,-2121.43869207872,0.2124,2.47
39,3035.6556,2121.53849170303,-2121.53849170303,0.2006,2.41
39,3035.808,2121.63829132733,-2121.63829132733,0.2087,2.42
39,3035.9604,2121.73809095164,-2121.73809095164,0.1825,2.38
39,3036.1128,2121.83789057594,-2121.83789057594,0.165,2.39
39,3036.2652,2121.93769020025,-2121.93769020025,0.1753,2.47
39,3036.4176,2122.03748982455,-2122.03748982455,0.2109,2.41
39,3036.57,2122.13728944886,-2122.13728944886,0.2207,2.37
39,3036.7224,2122.23708907316,-2122.23708907316,0.1816,2.36
39,3036.8748,2122.33688869746,-2122.33688869746,0.1854,2.37
39,3037.0272,2122.43668832177,-2122.43668832177,0.1969,2.39
39,3037.1796,2122.53648794607,-2122.53648794607,0.2027,2.36
39,3037.332,2122.63628757038,-2122.63628757038,0.2142,2.39
39,3037.4844,2122.73608719468,-2122.73608719468,0.1794,2.4
39,3037.6368,2122.83588681899,-2122.83588681899,0.1778,2.38
39,3037.7892,2122.93568644329,-2122.93568644329,0.1713,2.35
39,3037.9416,2123.0354860676,-2123.0354860676,0.1858,2.44
39,3038.094,2123.13540366059,-2123.13540366059,0.1968,2.37
39,3038.2464,2123.2353219544,-2123.2353219544,0.2102,2.41
39,3038.3988,2123.3352402482,-2123.3352402482,0.2199,2.35
39,3038.5512,2123.435158542,-2123.435158542,0.1842,2.34
39,3038.7036,2123.53507683581,-2123.53507683581,0.183,2.33
39,3038.856,2123.63499512961,-2123.63499512961,0.1778,2.38
39,3039.0084,2123.73491342341,-2123.73491342341,0.1584,2.34
39,3039.1608,2123.83483171722,-2123.83483171722,0.1556,2.45
39,3039.3132,2123.93475001102,-2123.93475001102,0.1554,2.5
39,3039.4656,2124.03466830482,-2124.03466830482,0.1262,2.55
39,3039.618,2124.13458659863,-2124.13458659863,0.0993,2.49
39,3039.7704,2124.23450489243,-2124.23450489243,0.0856,2.47
39,3039.9228,2124.33442318623,-2124.33442318623,0.0861,2.54
39,3040.0752,2124.43434148004,-2124.43434148004,0.0822,2.59
39,3040.2276,2124.53425977384,-2124.53425977384,0.0821,2.55
39,3040.38,2124.63417806764,-2124.63417806764,0.121,2.53
39,3040.5324,2124.73409636145,-2124.73409636145,0.1396,2.5
39,3040.6848,2124.83401465525,-2124.83401465525,0.1452,2.37
39,3040.8372,2124.93393294905,-2124.93393294905,0.1597,2.35
39,3040.9896,2125.03385124285,-2125.03385124285,0.166,2.38
39,3041.142,2125.13376953666,-2125.13376953666,0.1539,2.4
39,3041.2944,2125.23368783046,-2125.23368783046,0.168,2.38
39,3041.4468,2125.33360612426,-2125.33360612426,0.2042,2.37
39,3041.5992,2125.43352441807,-2125.43352441807,0.2349,2.36
39,3041.7516,2125.53344271187,-2125.53344271187,0.2164,2.39
39,3041.904,2125.63336100567,-2125.63336100567,0.1754,2.34
39,3042.0564,2125.73327929948,-2125.73327929948,0.2036,2.37
39,3042.2088,2125.83319759328,-2125.83319759328,0.2036,2.38
39,3042.3612,2125.93311588708,-2125.93311588708,0.1976,2.39
39,3042.5136,2126.03303418089,-2126.03303418089,0.1732,2.38
39,3042.666,2126.13295247469,-2126.13295247469,0.1726,2.35
39,3042.8184,2126.23287076849,-2126.23287076849,0.1843,2.38
39,3042.9708,2126.33278906229,-2126.33278906229,0.1668,2.39
39,3043.1232,2126.4327073561,-2126.4327073561,0.1653,2.38
39,3043.2756,2126.5326256499,-2126.5326256499,0.1647,2.39
39,3043.428,2126.6325439437,-2126.6325439437,0.1575,2.39
39,3043.5804,2126.73246223751,-2126.73246223751,0.1698,2.4
39,3043.7328,2126.83238053131,-2126.83238053131,0.1712,2.4
39,3043.8852,2126.93229882511,-2126.93229882511,0.1826,2.38
39,3044.0376,2127.03221711892,-2127.03221711892,0.1645,2.4
39,3044.19,2127.1322244955,-2127.1322244955,0.158,2.39
39,3044.3424,2127.23226084334,-2127.23226084334,0.1504,2.4
39,3044.4948,2127.33229719119,-2127.33229719119,0.1671,2.4
39,3044.6472,2127.43233353904,-2127.43233353904,0.1784,2.41
39,3044.7996,2127.53236988688,-2127.53236988688,0.178,2.37
39,3044.952,2127.63240623473,-2127.63240623473,0.174,2.42
39,3045.1044,2127.73244258258,-2127.73244258258,0.1749,2.44
39,3045.2568,2127.83247893042,-2127.83247893042,0.1679,2.37
39,3045.4092,2127.93251527827,-2127.93251527827,0.1602,2.36
39,3045.5616,2128.03255162612,-2128.03255162612,0.1725,2.35
39,3045.714,2128.13258797396,-2128.13258797396,0.1833,2.33
39,3045.8664,2128.23262432181,-2128.23262432181,0.1737,2.38
39,3046.0188,2128.33266066966,-2128.33266066966,0.1582,2.37
39,3046.1712,2128.4326970175,-2128.4326970175,0.16,2.35
39,3046.3236,2128.53273336535,-2128.53273336535,0.1768,2.35
39,3046.476,2128.6327697132,-2128.6327697132,0.1859,2.35
39,3046.6284,2128.73280606104,-2128.73280606104,0.1822,2.36
39,3046.7808,2128.83284240889,-2128.83284240889,0.1487,2.4
39,3046.9332,2128.93287875674,-2128.93287875674,0.1473,2.38
39,3047.0856,2129.03291510458,-2129.03291510458,0.1677,2.35
39,3047.238,2129.13295145243,-2129.13295145243,0.1669,2.38
39,3047.3904,2129.23298780028,-2129.23298780028,0.1444,2.38
39,3047.5428,2129.33302414812,-2129.33302414812,0.1719,2.35
39,3047.6952,2129.43306049597,-2129.43306049597,0.1646,2.33
39,3047.8476,2129.53309684382,-2129.53309684382,0.1785,2.35
39,3048.0,2129.63313319166,-2129.63313319166,0.159,2.33
39,3048.1524,2129.73316953951,-2129.73316953951,0.1875,2.35
39,3048.3048,2129.83320588736,-2129.83320588736,0.1614,2.33
39,3048.4572,2129.93324223521,-2129.93324223521,0.173,2.36
39,3048.6096,2130.03327858305,-2130.03327858305,0.1736,2.36
39,3048.762,2130.1333149309,-2130.1333149309,0.1907,2.36
39,3048.9144,2130.23335127875,-2130.23335127875,0.1973,2.36
39,3049.0668,2130.33338762659,-2130.33338762659,0.1863,2.34
39,3049.2192,2130.43342397444,-2130.43342397444,0.1955,2.31
39,3049.3716,2130.53346032229,-2130.53346032229,0.2251,2.34
39,3049.524,2130.63349667013,-2130.63349667013,0.19,2.35
39,3049.6764,2130.73353301798,-2130.73353301798,0.1717,2.35
39,3049.8288,2130.83356936583,-2130.83356936583,0.1692,2.36
39,3049.9812,2130.93360571367,-2130.93360571367,0.1773,2.38
39,3050.1336,2131.03364206152,-2131.03364206152,0.1913,2.38
39,3050.286,2131.13373890065,-2131.13373890065,0.1754,2.37
39,3050.4384,2131.23389268636,-2131.23389268636,0.1928,2.37
39,3050.5908,2131.33404647207,-2131.33404647207,0.1699,2.36
39,3050.7432,2131.43420025778,-2131.43420025778,0.1642,2.34
39,3050.8956,2131.53435404349,-2131.53435404349,0.1871,2.36
39,3051.048,2131.63450782919,-2131.63450782919,0.1894,2.39
39,3051.2004,2131.7346616149,-2131.7346616149,0.172,2.37
39,3051.3528,2131.83481540061,-2131.83481540061,0.1832,2.38
39,3051.5052,2131.93496918632,-2131.93496918632,0.1544,2.37
39,3051.6576,2132.03512297203,-2132.03512297203,0.1706,2.36
39,3051.81,2132.13527675774,-2132.13527675774,0.1776,2.36
39,3051.9624,2132.23543054344,-2132.23543054344,0.1826,2.35
39,3052.1148,2132.33558432915,-2132.33558432915,0.1472,2.39
39,3052.2672,2132.43573811486,-2132.43573811486,0.1703,2.38
39,3052.4196,2132.53589190057,-2132.53589190057,0.1939,2.39
39,3052.572,2132.63604568628,-2132.63604568628,0.1959,2.37
39,3052.7244,2132.73619947198,-2132.73619947198,0.1621,2.34
39,3052.8768,2132.83635325769,-2132.83635325769,0.1699,2.37
39,3053.0292,2132.9365070434,-2132.9365070434,0.1601,2.37
39,3053.1816,2133.03666082911,-2133.03666082911,0.1613,2.36
39,3053.334,2133.13681461482,-2133.13681461482,0.1655,2.35
39,3053.4864,2133.23696840053,-2133.23696840053,0.1624,2.38
39,3053.6388,2133.33712218623,-2133.33712218623,0.1475,2.34
39,3053.7912,2133.43727597194,-2133.43727597194,0.1714,2.37
39,3053.9436,2133.53742975765,-2133.53742975765,0.1763,2.36
39,3054.096,2133.63758354336,-2133.63758354336,0.1857,2.35
39,3054.2484,2133.73773732907,-2133.73773732907,0.1881,2.36
39,3054.4008,2133.83789111478,-2133.83789111478,0.1919,2.37
39,3054.5532,2133.93804490048,-2133.93804490048,0.178,2.38
39,3054.7056,2134.03819868619,-2134.03819868619,0.1921,2.38
39,3054.858,2134.1383524719,-2134.1383524719,0.204,2.34
39,3055.0104,2134.23850625761,-2134.23850625761,0.1663,2.35
39,3055.1628,2134.33866004332,-2134.33866004332,0.164,2.38
39,3055.3152,2134.43881382902,-2134.43881382902,0.1359,2.38
39,3055.4676,2134.53896761473,-2134.53896761473,0.1589,2.39
39,3055.62,2134.63912140044,-2134.63912140044,0.1706,2.39
39,3055.7724,2134.73927518615,-2134.73927518615,0.1635,2.37
39,3055.9248,2134.83942897186,-2134.83942897186,0.1642,2.41
39,3056.0772,2134.93958275757,-2134.93958275757,0.1954,2.43
39,3056.2296,2135.03973654327,-2135.03973654327,0.2267,2.4
39,3056.382,2135.13991852356,-2135.13991852356,0.1911,2.41
39,3056.5344,2135.24017461531,-2135.24017461531,0.1995,2.47
39,3056.6868,2135.34043070706,-2135.34043070706,0.2029,2.47
39,3056.8392,2135.44068679881,-2135.44068679881,0.2143,2.36
39,3056.9916,2135.54094289056,-2135.54094289056,0.2332,2.36
39,3057.144,2135.64119898231,-2135.64119898231,0.2296,2.4
39,3057.2964,2135.74145507406,-2135.74145507406,0.224,2.49
39,3057.4488,2135.84171116581,-2135.84171116581,0.2228,2.5
39,3057.6012,2135.94196725756,-2135.94196725756,0.3032,2.5
39,3057.7536,2136.0422233493,-2136.0422233493,0.2342,2.53
39,3057.906,2136.14247944105,-2136.14247944105,0.2422,2.43
39,3058.0584,2136.2427355328,-2136.2427355328,0.2436,2.37
39,3058.2108,2136.34299162455,-2136.34299162455,0.2246,2.28
39,3058.3632,2136.4432477163,-2136.4432477163,0.1889,2.3
39,3058.5156,2136.54350380805,-2136.54350380805,0.2162,2.35
39,3058.668,2136.6437598998,-2136.6437598998,0.2051,2.41
39,3058.8204,2136.74401599155,-2136.74401599155,0.1771,2.43
39,3058.9728,2136.8442720833,-2136.8442720833,0.24,2.54
39,3059.1252,2136.94452817505,-2136.94452817505,0.23,2.56
39,3059.2776,2137.0447842668,-2137.0447842668,0.2529,2.5
39,3059.43,2137.14504035855,-2137.14504035855,0.25,2.47
39,3059.5824,2137.2452964503,-2137.2452964503,0.2632,2.42
39,3059.7348,2137.34555254205,-2137.34555254205,0.2394,2.38
39,3059.8872,2137.44580863379,-2137.44580863379,0.1903,2.3
39,3060.0396,2137.54606472554,-2137.54606472554,0.2034,2.32
39,3060.192,2137.64632081729,-2137.64632081729,0.1939,2.32
39,3060.3444,2137.74657690904,-2137.74657690904,0.1872,2.33
39,3060.4968,2137.84683300079,-2137.84683300079,0.1785,2.34
39,3060.6492,2137.94708909254,-2137.94708909254,0.1849,2.36
39,3060.8016,2138.04734518429,-2138.04734518429,0.1653,2.37
39,3060.954,2138.14760127604,-2138.14760127604,0.1763,2.36
39,3061.1064,2138.24785736779,-2138.24785736779,0.1919,2.35
39,3061.2588,2138.34811345954,-2138.34811345954,0.1877,2.34
39,3061.4112,2138.44836955129,-2138.44836955129,0.191,2.32
39,3061.5636,2138.54862564304,-2138.54862564304,0.1792,2.32
39,3061.716,2138.64888173479,-2138.64888173479,0.1683,2.32
39,3061.8684,2138.74913782654,-2138.74913782654,0.1969,2.33
39,3062.0208,2138.84939391828,-2138.84939391828,0.2065,2.3
39,3062.1732,2138.94965001003,-2138.94965001003,0.2193,2.3
39,3062.3256,2139.04990610178,-2139.04990610178,0.2018,2.34
39,3062.478,2139.15016533668,-2139.15016533668,0.2023,2.37
39,3062.6304,2139.25050852208,-2139.25050852208,0.2255,2.46
39,3062.7828,2139.35085170748,-2139.35085170748,0.2549,2.46
39,3062.9352,2139.45119489289,-2139.45119489289,0.2673,2.45
39,3063.0876,2139.55153807829,-2139.55153807829,0.2333,2.44
39,3063.24,2139.6518812637,-2139.6518812637,0.2928,2.47
39,3063.3924,2139.7522244491,-2139.7522244491,0.2584,2.48
39,3063.5448,2139.85256763451,-2139.85256763451,0.2352,2.4
39,3063.6972,2139.95291081991,-2139.95291081991,0.2259,2.33
39,3063.8496,2140.05325400531,-2140.05325400531,0.2041,2.31
39,3064.002,2140.15359719072,-2140.15359719072,0.2023,2.3
39,3064.1544,2140.25394037612,-2140.25394037612,0.2165,2.34
39,3064.3068,2140.35428356153,-2140.35428356153,0.2154,2.35
39,3064.4592,2140.45462674693,-2140.45462674693,0.1912,2.36
39,3064.6116,2140.55496993234,-2140.55496993234,0.2053,2.35
39,3064.764,2140.65531311774,-2140.65531311774,0.1962,2.33
39,3064.9164,2140.75565630314,-2140.75565630314,0.1848,2.35
39,3065.0688,2140.85599948855,-2140.85599948855,0.1764,2.4
39,3065.2212,2140.95634267395,-2140.95634267395,0.2006,2.38
39,3065.3736,2141.05668585936,-2141.05668585936,0.1775,2.37
39,3065.526,2141.15702904476,-2141.15702904476,0.2124,2.34
39,3065.6784,2141.25737223017,-2141.25737223017,0.1935,2.32
39,3065.8308,2141.35771541557,-2141.35771541557,0.1786,2.36
39,3065.9832,2141.45805860097,-2141.45805860097,0.1764,2.37
39,3066.1356,2141.55840178638,-2141.55840178638,0.175,2.46
39,3066.288,2141.65874497178,-2141.65874497178,0.2157,2.5
39,3066.4404,2141.75908815719,-2141.75908815719,0.2213,2.48
39,3066.5928,2141.85943134259,-2141.85943134259,0.2459,2.44
39,3066.7452,2141.959774528,-2141.959774528,0.2355,2.44
39,3066.8976,2142.0601177134,-2142.0601177134,0.23,2.46
39,3067.05,2142.1604608988,-2142.1604608988,0.2275,2.47
39,3067.2024,2142.26080408421,-2142.26080408421,0.241,2.46
39,3067.3548,2142.36114726961,-2142.36114726961,0.2342,2.49
39,3067.5072,2142.46149045502,-2142.46149045502,0.205,2.44
39,3067.6596,2142.56183364042,-2142.56183364042,0.2305,2.46
39,3067.812,2142.66217682583,-2142.66217682583,0.1989,2.45
39,3067.9644,2142.76252001123,-2142.76252001123,0.2234,2.47
39,3068.1168,2142.86286319663,-2142.86286319663,0.2334,2.47
39,3068.2692,2142.96320638204,-2142.96320638204,0.2459,2.48
39,3068.4216,2143.06354956744,-2143.06354956744,0.2718,2.51
39,3068.574,2143.16389275285,-2143.16389275285,0.3072,2.52
39,3068.7264,2143.26430472808,-2143.26430472808,0.2774,2.52
39,3068.8788,2143.36473426909,-2143.36473426909,0.23,2.52
39,3069.0312,2143.46516381009,-2143.46516381009,0.2338,2.47
39,3069.1836,2143.5655933511,-2143.5655933511,0.2734,2.47
39,3069.336,2143.6660228921,-2143.6660228921,0.2695,2.47
39,3069.4884,2143.76645243311,-2143.76645243311,0.3048,2.48
39,3069.6408,2143.86688197412,-2143.86688197412,0.2322,2.52
39,3069.7932,2143.96731151512,-2143.96731151512,0.2299,2.51
39,3069.9456,2144.06774105613,-2144.06774105613,0.2622,2.44
39,3070.098,2144.16817059713,-2144.16817059713,0.2746,2.45
39,3070.2504,2144.26860013814,-2144.26860013814,0.2529,2.43
39,3070.4028,2144.36902967915,-2144.36902967915,0.2392,2.48
39,3070.5552,2144.46945922015,-2144.46945922015,0.1776,2.44
39,3070.7076,2144.56988876116,-2144.56988876116,0.1922,2.46
39,3070.86,2144.67031830216,-2144.67031830216,0.2004,2.48
39,3071.0124,2144.77074784317,-2144.77074784317,0.1942,2.49
39,3071.1648,2144.87117738417,-2144.87117738417,0.1899,2.46
39,3071.3172,2144.97160692518,-2144.97160692518,0.2574,2.45
39,3071.4696,2145.07203646619,-2145.07203646619,0.2019,2.48
39,3071.622,2145.17246600719,-2145.17246600719,0.1768,2.51
39,3071.7744,2145.2728955482,-2145.2728955482,0.2376,2.46
39,3071.9268,2145.3733250892,-2145.3733250892,0.2628,2.46
39,3072.0792,2145.47375463021,-2145.47375463021,0.2159,2.48
39,3072.2316,2145.57418417122,-2145.57418417122,0.1905,2.55
39,3072.384,2145.67461371222,-2145.67461371222,0.1813,2.52
39,3072.5364,2145.77504325323,-2145.77504325323,0.2242,2.52
39,3072.6888,2145.87547279423,-2145.87547279423,0.2376,2.55
39,3072.8412,2145.97590233524,-2145.97590233524,0.2507,2.61
39,3072.9936,2146.07633187625,-2146.07633187625,0.2413,2.62
39,3073.146,2146.17676141725,-2146.17676141725,0.2658,2.57
39,3073.2984,2146.27719095826,-2146.27719095826,0.2121,2.56
40,3372.7644,2129.34203300063,-2129.34203300063,0.1934,2.43
40,3372.9168,2129.43376287594,-2129.43376287594,0.1926,2.41
40,3373.0692,2129.52549275126,-2129.52549275126,0.1921,2.4
40,3373.2216,2129.61722262657,-2129.61722262657,0.1949,2.4
40,3373.374,2129.70895250188,-2129.70895250188,0.1975,2.41
40,3373.5264,2129.8006823772,-2129.8006823772,0.2035,2.41
40,3373.6788,2129.89241225251,-2129.89241225251,0.2089,2.42
40,3373.8312,2129.98414212783,-2129.98414212783,0.2165,2.42
40,3373.9836,2130.07587200314,-2130.07587200314,0.2228,2.42
40,3374.136,2130.16760187845,-2130.16760187845,0.2212,2.42
40,3374.2884,2130.25933175377,-2130.25933175377,0.22,2.42
40,3374.4408,2130.35106162908,-2130.35106162908,0.2106,2.42
40,3374.5932,2130.4427915044,-2130.4427915044,0.2025,2.41
40,3374.7456,2130.53452137971,-2130.53452137971,0.1948,2.4
40,3374.898,2130.62625125502,-2130.62625125502,0.1891,2.37
40,3375.0504,2130.71798113034,-2130.71798113034,0.1906,2.36
40,3375.2028,2130.80971100565,-2130.80971100565,0.1927,2.35
40,3375.3552,2130.90144088096,-2130.90144088096,0.1963,2.34
40,3375.5076,2130.99317075628,-2130.99317075628,0.1994,2.34
40,3375.66,2131.08490063159,-2131.08490063159,0.2023,2.35
40,3375.8124,2131.17663050691,-2131.17663050691,0.2048,2.36
40,3375.9648,2131.26836038222,-2131.26836038222,0.2081,2.37
40,3376.1172,2131.36009025753,-2131.36009025753,0.211,2.38
40,3376.2696,2131.45182013285,-2131.45182013285,0.2156,2.38
40,3376.422,2131.54355000816,-2131.54355000816,0.217,2.38
40,3376.5744,2131.63527988348,-2131.63527988348,0.217,2.38
40,3376.7268,2131.72700975879,-2131.72700975879,0.2158,2.39
40,3376.8792,2131.8187396341,-2131.8187396341,0.2063,2.4
40,3377.0316,2131.91046950942,-2131.91046950942,0.1988,2.41
40,3377.184,2132.00219938473,-2132.00219938473,0.189,2.41
40,3377.3364,2132.09392926005,-2132.09392926005,0.1845,2.4
40,3377.4888,2132.18572523513,-2132.18572523513,0.1825,2.39
40,3377.6412,2132.27767268291,-2132.27767268291,0.1831,2.39
40,3377.7936,2132.36962013068,-2132.36962013068,0.1839,2.38
40,3377.946,2132.46156757846,-2132.46156757846,0.1858,2.38
40,3378.0984,2132.55351502624,-2132.55351502624,0.1869,2.38
40,3378.2508,2132.64546247401,-2132.64546247401,0.1875,2.37
40,3378.4032,2132.73740992179,-2132.73740992179,0.1901,2.36
40,3378.5556,2132.82935736956,-2132.82935736956,0.1921,2.36
40,3378.708,2132.92130481734,-2132.92130481734,0.1915,2.36
40,3378.8604,2133.01325226512,-2133.01325226512,0.1921,2.35
40,3379.0128,2133.10519971289,-2133.10519971289,0.19,2.35
40,3379.1652,2133.19714716067,-2133.19714716067,0.1882,2.35
40,3379.3176,2133.28909460845,-2133.28909460845,0.1876,2.35
40,3379.47,2133.38104205622,-2133.38104205622,0.1864,2.36
40,3379.6224,2133.472989504,-2133.472989504,0.1864,2.36
40,3379.7748,2133.56493695177,-2133.56493695177,0.1869,2.36
40,3379.9272,2133.65688439955,-2133.65688439955,0.1867,2.36
40,3380.0796,2133.74883184733,-2133.74883184733,0.1869,2.36
40,3380.232,2133.8407792951,-2133.8407792951,0.1881,2.37
40,3380.3844,2133.93272674288,-2133.93272674288,0.1896,2.38
40,3380.5368,2134.02467419066,-2134.02467419066,0.1917,2.38
40,3380.6892,2134.11662163843,-2134.11662163843,0.1921,2.39
40,3380.8416,2134.20856908621,-2134.20856908621,0.1832,2.4
40,3380.994,2134.30051653398,-2134.30051653398,0.1659,2.41
40,3381.1464,2134.39246398176,-2134.39246398176,0.1446,2.42
40,3381.2988,2134.48441142954,-2134.48441142954,0.1107,2.44
40,3381.4512,2134.57635887731,-2134.57635887731,0.09,2.46
40,3381.6036,2134.66830632509,-2134.66830632509,0.0547,2.47
